ï»¿Time,Time Code,Country Name,Country Code,GDP per unit of energy use (PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP],GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP.KD],"Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]",Alternative and nuclear energy (% of total energy use) [EG.USE.COMM.CL.ZS],"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP) [EG.USE.COMM.GD.PP.KD]",Combustible renewables and waste (% of total energy) [EG.USE.CRNW.ZS],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Pump price for diesel fuel (US$ per liter) [EP.PMP.DESL.CD],Pump price for gasoline (US$ per liter) [EP.PMP.SGAS.CD],Natural gas rents (% of GDP) [NY.GDP.NGAS.RT.ZS],Fuel exports (% of merchandise exports) [TX.VAL.FUEL.ZS.UN],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS]
2003,YR2003,Jordan,JOR,6.945781984,8.273213874,94.45954575,1.32897715,120.8720112,0.095869515,1002.282146,..,..,0.349557996,0.277835665,0.001720041
2003,YR2003,Kazakhstan,KAZ,3.832701006,4.56518146,-136.5965524,1.720863604,219.0493431,0.061273648,2891.093028,..,..,4.932115445,61.84123216,31.80769905
2003,YR2003,Kenya,KEN,4.086549535,4.86754384,13.00833547,6.467300672,205.4424229,80.52436386,441.011301,..,..,0,19.27005517,0
2003,YR2003,Kiribati,KIR,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,"Korea, Dem. Rep.",PRK,..,..,3.801055429,5.032920559,..,5.119645463,854.0404815,..,..,..,..,..
2003,YR2003,"Korea, Rep.",KOR,5.04891027,5.562639113,81.2600358,16.89309122,179.770785,0.889912706,4236.408084,..,..,0,3.53874043,0
2003,YR2003,Kosovo,KSV,4.434403673,5.281877559,29.43826785,0.232700692,189.3266152,10.84904903,1170.289281,..,..,0,..,0
2003,YR2003,Kuwait,KWT,6.660076984,7.932906825,-449.9381236,0,126.0571972,0,10496.755,..,..,3.333277266,93.45656093,40.82750103
2003,YR2003,Kyrgyz Republic,KGZ,3.729188224,4.441886,50.19696331,40.17493026,225.1295959,0.138923417,511.2523546,..,..,0.184676927,20.93558456,0.60203246
2003,YR2003,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Latvia,LVA,6.00089583,7.439931763,59.83217433,4.60217431,134.4098349,26.02197436,1889.954129,..,..,0,1.382262349,0
2003,YR2003,Lebanon,LBN,7.102342616,8.459695337,94.8122179,2.352430446,118.2075666,2.835351651,1413.917844,..,..,0,0.318940055,0
2003,YR2003,Lesotho,LSO,..,..,..,..,..,..,..,..,..,0,0.062408445,0
2003,YR2003,Liberia,LBR,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Libya,LBY,6.214910652,7.402663249,-360.151543,0,135.0865177,0.844036217,3109.113904,..,..,2.853049327,..,47.84642589
2003,YR2003,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Lithuania,LTU,4.545355442,5.716515221,40.98034458,44.50586939,174.931748,8.246164754,2709.24976,..,..,..,19.44443036,..
2003,YR2003,Luxembourg,LUX,7.15968574,9.837879527,98.06881265,0.240315244,101.6479209,1.686526395,8508.887806,..,..,0,0.488095264,0
2003,YR2003,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,0,0,0
2003,YR2003,"Macedonia, FYR",MKD,4.896369135,6.350081756,39.97736614,4.729987455,157.4782874,6.159299316,1364.998274,..,..,0,5.412385834,0
2003,YR2003,Madagascar,MDG,..,..,..,..,..,..,..,..,..,0,4.281012848,0
2003,YR2003,Malawi,MWI,..,..,..,..,..,..,..,..,..,0,0.112164543,0
2003,YR2003,Malaysia,MYS,6.231993362,7.423010694,-50.66020363,0.761604735,134.7162279,5.181366481,2295.673768,..,..,6.886681032,10.11578366,5.994955635
2003,YR2003,Maldives,MDV,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Mali,MLI,..,..,..,..,..,..,..,..,..,0,1.300219037,0
2003,YR2003,Malta,MLT,9.513725678,12.08820638,99.89022812,0.037518502,82.72525872,0.072253373,2072.996272,..,..,0,0.026752229,0
2003,YR2003,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Mauritania,MRT,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Mauritius,MUS,11.13061374,13.25782298,75.8414549,0.920011242,75.4271649,23.23853386,909.0631877,..,..,0,0.051634006,0
2003,YR2003,Mexico,MEX,7.216379344,9.822915286,-56.03528084,6.322681817,101.8027715,5.448785293,1467.26534,..,..,0.752833068,11.24310045,4.194270549
2003,YR2003,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Moldova,MDA,2.581912781,3.075350867,96.68195104,0.964918363,325.1661496,2.395064161,930.0288358,..,..,0,0.597264113,0
2003,YR2003,Monaco,MCO,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Mongolia,MNG,4.280663437,5.098755506,18.97588095,0,196.1262898,6.660792986,1022.820564,..,..,0,2.915852489,0.278529484
2003,YR2003,Montenegro,MNE,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Morocco,MAR,10.98569864,13.08521266,87.74643537,1.206229132,76.42214351,10.67201743,396.7472571,..,..,0.011851381,1.063057346,0.0036779
2003,YR2003,Mozambique,MOZ,1.379994833,1.643730314,4.111815137,11.59463503,608.3723052,83.9913243,404.5725277,..,..,0.008213956,13.02728374,0
2003,YR2003,Myanmar,MMR,..,..,-30.39078542,1.268633792,..,71.6046202,286.1801151,..,..,..,..,..
2003,YR2003,Namibia,NAM,9.546132721,11.37052644,73.12165266,10.82628564,87.94667561,16.0520617,569.1408011,..,..,0,1.013316726,0
2003,YR2003,Nepal,NPL,3.844185303,4.578860559,10.48580925,2.235195981,218.394945,87.21008451,350.1150835,..,..,0,0.003575791,0
2003,YR2003,Netherlands,NLD,7.016843783,8.792981266,24.72218194,1.543257128,113.7270705,2.518879053,4807.931279,..,..,1.426436074,5.544768473,0.067243932
2003,YR2003,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,1.209828893,..
2003,YR2003,New Zealand,NZL,5.718013314,7.246412572,21.21121679,22.5307854,137.999319,7.110655798,4195.671931,..,..,0.74102043,1.933505561,0.217464718
2003,YR2003,Nicaragua,NIC,5.792039006,6.898975172,48.08149087,9.60034433,144.9490649,42.3181648,513.8011279,..,..,0,1.120421283,0
2003,YR2003,Niger,NER,..,..,..,..,..,..,..,..,..,0,1.454760907,0
2003,YR2003,Nigeria,NGA,3.55101524,4.229661774,-117.8733377,0.650131588,236.4255237,77.72501527,743.1114891,..,..,4.393310091,97.89661555,28.59892479
2003,YR2003,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Norway,NOR,6.587577977,10.19594925,-767.5604525,33.64221405,98.0781657,5.015387287,5919.072566,..,..,4.227899851,61.17589941,10.97438836
2003,YR2003,Oman,OMN,8.717040588,10.3829837,-530.0490429,0,96.31142924,0,4049.040806,..,..,9.659788281,76.83369817,31.32354174
2003,YR2003,Pakistan,PAK,6.529574616,7.777463708,20.11061126,4.040302551,128.5766205,37.02524151,466.5760553,..,..,4.733086189,2.278470363,0.627064859
2003,YR2003,Palau,PLW,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Panama,PAN,10.3241945,12.29728623,72.31419729,9.163754294,81.31875449,18.52204841,827.2661671,..,..,0,0.681609443,0
2003,YR2003,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,0.544287484,21.70102108,12.66306696
2003,YR2003,Paraguay,PRY,7.065069058,8.415298304,-67.00574585,..,118.8312005,54.73373542,707.1467139,..,..,0,0.091097954,0
2003,YR2003,Peru,PER,13.44337823,16.01258771,18.31835305,14.17220169,62.4508679,19.28049787,432.0278648,..,..,0.114202581,9.588444284,1.26076765
2003,YR2003,Philippines,PHL,7.956752017,9.477393809,47.08691416,23.43797894,105.5142395,19.34639713,469.0001055,..,..,0.446704418,1.564973195,0.146196118
2003,YR2003,Poland,POL,5.050501088,6.536614053,12.34881239,0.177618679,152.9844032,4.92440518,2384.684502,..,..,0.258958298,4.227100011,0.058602829
2003,YR2003,Portugal,PRT,8.256480778,10.90468185,82.73042438,5.949074962,91.70373002,11.32050066,2400.765918,..,..,0,2.25152231,0
2003,YR2003,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Qatar,QAT,4.455510554,5.307018247,-412.1432786,0,188.4297271,0,21150.57359,..,..,18.09645211,92.32420183,30.04550748
2003,YR2003,Romania,ROM,4.256752179,6.821126584,25.69653014,6.165223256,146.6033488,7.417122744,1832.045089,..,..,2.768080844,6.47394621,1.612441708
2003,YR2003,Russian Federation,RUS,2.074177233,3.534296012,-73.47187236,8.247214563,282.9417787,0.953456733,4461.323913,..,..,15.3425165,54.49445241,15.52591294
2003,YR2003,Rwanda,RWA,..,..,..,..,..,..,..,..,..,0,0,0
2003,YR2003,Samoa,WSM,..,..,..,..,..,..,..,..,..,0,0.486557905,0
2003,YR2003,San Marino,SMR,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,0,0.005310081,0
2003,YR2003,Saudi Arabia,SAU,6.111255906,7.279198694,-349.8633198,0,137.3777585,0.004659093,4819.595497,..,..,4.153213876,88.30033086,37.12429864
2003,YR2003,Senegal,SEN,6.996668307,8.333825254,50.75552089,1.140439887,119.9929168,46.21621495,239.5114173,..,..,0.026358567,20.11875127,0
2003,YR2003,Serbia,SRB,3.247022245,4.107258247,28.17770522,5.092727403,243.4714206,4.823310938,2223.783121,..,..,0.217150177,..,0.611841319
2003,YR2003,Seychelles,SYC,..,..,..,..,..,..,..,..,..,0,0,0
2003,YR2003,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Singapore,SGP,7.362087908,8.769081431,98.40424567,0,114.0370298,1.595754329,6216.752212,..,..,0,8.436944581,0
2003,YR2003,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Slovak Republic,SVK,4.00856398,5.016411227,64.64380308,26.88406912,199.3456985,1.974787157,3468.783673,..,..,0.055474003,5.073458032,0.014950173
2003,YR2003,Slovenia,SVN,6.046901725,7.115414388,52.75678572,23.31039972,140.5399525,6.739131032,3463.52493,..,..,0.002246723,1.374598832,0.000277876
2003,YR2003,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,South Africa,ZAF,3.422989,4.077168006,-30.66710475,2.876941447,245.2682839,11.34617643,2546.381015,..,..,0.103608084,9.779591566,0.148841839
2003,YR2003,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,Spain,ESP,8.024324693,10.22247854,75.27397504,15.54007676,97.8236341,3.555354218,3157.227264,..,..,0.003382613,2.919395747,0.005916479
2003,YR2003,Sri Lanka,LKA,10.91472738,13.00067785,46.38035351,3.278760655,76.91906619,50.3493632,452.8211026,..,..,0,0.019345592,0
2003,YR2003,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,0,0.005993536,0
2003,YR2003,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,0,0,0
2003,YR2003,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,0,0,0
2003,YR2003,Sudan,SDN,5.410985506,6.445097249,-73.13985717,0.679973668,155.1566969,80.75733259,388.4587308,..,..,0,81.21042824,13.07285305
2003,YR2003,Suriname,SUR,..,..,..,..,..,..,..,..,..,0,1.476683642,6.599507806
2003,YR2003,Swaziland,SWZ,..,..,..,..,..,..,..,..,..,0,0.651772394,0
2003,YR2003,Sweden,SWE,5.674179946,6.849395248,38.90570924,43.93012767,145.9982909,16.06189136,5650.43805,..,..,0,3.016860984,0
2003,YR2003,Switzerland,CHE,10.2805734,13.78732983,52.76330566,39.72831762,72.53036028,7.500717894,3542.193958,..,..,0,2.072182866,0
2003,YR2003,Syrian Arab Republic,SYR,..,..,-119.443627,1.433813004,..,0.032044803,955.9720253,..,..,4.258396017,71.34700875,24.15931089
2003,YR2003,Tajikistan,TJK,3.849324761,4.584982237,32.36317545,64.80051955,218.1033531,0,331.8651172,..,..,0.260613168,..,0.169915743
2003,YR2003,Tanzania,TZA,3.237645858,3.85640331,6.815488222,1.415233264,259.3089777,91.55047367,420.1569523,..,..,0,0.095802247,0
2003,YR2003,Thailand,THA,6.415714901,7.641843878,44.65089363,0.706375471,130.8584703,17.05222525,1374.748551,..,..,2.016926069,2.495246661,0.990351228
2003,YR2003,Timor-Leste,TMP,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Togo,TGO,2.367162548,2.81955899,17.54854281,0.455626963,354.665394,81.99583022,435.8610218,..,..,0,0.346277176,0
2003,YR2003,Tonga,TON,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,Trinidad and Tobago,TTO,1.857454614,2.212439048,-125.2999847,0,451.9898529,0.287511213,10414.17949,..,..,30.9550805,61.8923513,13.08265486
2003,YR2003,Tunisia,TUN,8.472113277,10.0912475,19.62579032,0.213189895,99.09577578,13.00230393,815.8280656,..,..,1.272778709,10.0197774,2.117992701
2003,YR2003,Turkey,TUR,7.561929485,11.13497901,69.71013237,5.461543263,89.80708444,7.418314106,1178.902004,..,..,0.023349771,2.080427142,0.129284719
2003,YR2003,Turkmenistan,TKM,1.239168357,1.475990013,-234.1989704,0,677.5113592,0,3792.772474,..,..,..,..,..
2003,YR2003,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,0.00297493,..
2003,YR2003,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,0,0.172228202,0
2003,YR2003,Uganda,UGA,..,..,..,..,..,..,..,..,..,0,3.214949441,0
2003,YR2003,Ukraine,UKR,1.725293709,2.055020426,45.04856245,15.21842639,486.6131682,0.180816388,3025.135471,..,..,4.424420634,11.72272343,0.926404251
2003,YR2003,United Arab Emirates,ARE,7.711930597,9.18578374,-306.0101468,0,108.8638736,0.042060132,11094.96971,..,..,4.924204544,..,16.66641548
2003,YR2003,United Kingdom,GBR,8.37416341,9.495079861,-10.96848542,10.59135237,105.3177029,1.372106881,3723.148654,..,..,0.668524339,8.197608836,0.838700967
2003,YR2003,United States,USA,5.090582417,6.063460843,27.72403341,10.61657349,164.9223151,3.080631292,7794.23553,..,..,0.445045848,2.085685521,0.314983477
2003,YR2003,Uruguay,URY,12.7257627,15.15782625,53.89175015,29.07595706,65.97252028,17.06201957,758.6450355,..,..,0,1.615581966,0
2003,YR2003,Uzbekistan,UZB,1.123367929,1.338058574,-9.732394039,1.274635499,747.3514387,0.006689055,2010.835763,..,..,64.89617514,..,12.26917149
2003,YR2003,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,"Venezuela, RB",VEN,4.863879035,5.79343141,-238.0316578,9.829607736,172.6092758,1.369133592,2048.14106,..,..,4.170576574,82.36586363,26.08773866
2003,YR2003,Vietnam,VNM,5.936484258,7.071025845,-30.31637458,4.650419892,141.4221956,41.83450571,436.3347393,..,..,0.763874577,20.61350228,7.318821508
2003,YR2003,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,West Bank and Gaza,WBG,..,..,..,..,..,..,..,..,..,0,..,0
2003,YR2003,"Yemen, Rep.",YEM,11.67461428,13.9057893,-286.6508083,0,71.91249474,1.48681624,292.474424,..,..,0,89.54294142,31.95995763
2003,YR2003,Zambia,ZMB,3.200080231,3.811658388,6.931024642,10.33934385,262.3529966,80.79643737,601.0814278,..,..,0,1.393405191,0
2003,YR2003,Zimbabwe,ZWE,2.164868569,2.578603924,9.086333559,4.901727396,387.8067471,62.35492686,733.9784794,..,..,0,..,0
2001,YR2001,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,0.217742463,..,0
2001,YR2001,Albania,ALB,7.738943334,9.659956506,50.47197407,17.22490803,103.5201348,14.35615602,582.5915724,..,..,0.022125872,1.448359706,0.917842141
2001,YR2001,Algeria,DZA,9.869319437,12.17394905,-405.2277663,0.021918999,82.14261417,0.197762267,856.9841648,..,..,17.03198512,96.61197473,16.93440318
2001,YR2001,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Andorra,ADO,..,..,..,..,..,..,..,..,..,0,0.213197239,0
2001,YR2001,Angola,AGO,..,..,-452.4709796,1.109611533,..,73.48243857,506.4784331,..,..,0.565793523,..,51.40855858
2001,YR2001,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Argentina,ARG,..,..,-45.50534048,8.584539636,..,5.160350167,1563.004985,..,..,1.473769083,17.12850647,1.999510848
2001,YR2001,Armenia,ARM,3.975457976,4.903785228,69.58601417,29.9675183,203.9241022,0.446467522,655.4645109,..,..,0,8.485239092,0
2001,YR2001,Aruba,ABW,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Australia,AUS,5.027401487,6.506983601,-135.645551,1.449409583,153.6810389,4.80946419,5446.973214,..,..,0.984587238,21.67104586,1.270428718
2001,YR2001,Austria,AUT,7.96036574,10.39935598,67.52982376,11.88326024,96.15980087,11.20011914,3749.749108,..,..,0.096153356,1.876546594,0.066148438
2001,YR2001,Azerbaijan,AZE,2.793891847,3.446306225,-71.19919983,0.977629407,290.1657412,0.122275762,1410.965455,..,..,9.171854782,91.32822862,35.45593931
2001,YR2001,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,0,0,0
2001,YR2001,Bahrain,BHR,3.061495681,3.776399445,-104.9159476,0,264.8024963,0,11760.838,..,..,11.03458647,66.93353732,14.67779503
2001,YR2001,Bangladesh,BGD,9.223813187,11.37770771,18.84035847,0.427993709,87.8911663,38.80442219,149.1529681,..,..,2.279811247,0.156088285,0.045828474
2001,YR2001,Barbados,BRB,..,..,..,..,..,..,..,..,..,0.099917128,5.13270533,0.280563616
2001,YR2001,Belarus,BLR,2.512539199,3.099253641,85.83853954,0.010454633,322.6583287,3.785201062,2485.702558,..,..,0.220668315,17.60128683,2.021307492
2001,YR2001,Belgium,BEL,5.13742037,6.524599543,77.20293546,20.74436587,153.2661113,2.029952179,5682.027051,..,..,0,4.0052681,0
2001,YR2001,Belize,BLZ,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Benin,BEN,4.633657854,5.715684349,29.32513685,0.00815728,174.9571773,70.66670587,293.8776523,..,..,0,0.010009294,0.203190543
2001,YR2001,Bermuda,BMU,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Bhutan,BTN,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Bolivia,BOL,6.215659159,7.667105965,-68.08174966,3.751910853,130.4273091,35.8648735,574.364747,..,..,6.170909454,24.08176901,3.019356668
2001,YR2001,Bosnia and Herzegovina,BIH,4.242724449,5.868959561,26.31178208,10.60839603,170.387952,4.325560709,1105.36991,..,..,0,..,0
2001,YR2001,Botswana,BWA,8.046560418,9.925549294,41.2759036,0.027567415,100.7500915,29.85518028,1031.109807,..,..,0,0.065171756,0
2001,YR2001,Brazil,BRA,8.610210819,10.62082026,20.47912578,14.05786048,94.1546863,25.2401096,1068.89589,..,..,0.137608492,3.582627107,1.510855108
2001,YR2001,Brunei Darussalam,BRN,9.322901955,11.49993514,-799.196783,0,86.95701216,0,6549.73982,..,..,23.34388294,95.30602963,25.15450095
2001,YR2001,Bulgaria,BGR,2.84762226,3.924249557,46.53773056,27.08715698,254.8257916,2.800644893,2420.852658,..,..,0.016507509,8.949586445,0.03218371
2001,YR2001,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,0,0.023109655,0
2001,YR2001,Burundi,BDI,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Cambodia,KHM,4.269603064,5.266617471,21.64188547,0.002507176,189.8751913,78.35560736,275.5391428,..,..,0,0.003210403,0
2001,YR2001,Cameroon,CMR,5.081499288,6.268103271,-67.52976319,4.679780926,159.5378948,79.79756099,390.4827735,..,..,0,51.90256114,7.778808466
2001,YR2001,Canada,CAN,3.754241618,4.710567543,-52.09766427,19.64315763,212.2886448,4.36986728,7974.16268,..,..,1.979251974,14.35890337,1.460578646
2001,YR2001,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,0,0.075531335,0
2001,YR2001,Chad,TCD,..,..,..,..,..,..,..,..,..,0,..,..
2001,YR2001,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Chile,CHL,6.374002855,9.45108731,63.24148869,7.31599485,105.8079316,19.09441211,1608.068813,..,..,0.308813863,1.476267793,0.046744588
2001,YR2001,China,CHN,3.435684906,4.237967296,-0.173265508,2.639604072,235.9621796,17.14317402,933.1261627,..,..,0.222251568,3.157604219,1.572851061
2001,YR2001,Colombia,COL,10.76356616,13.2770154,-180.4584633,10.63751293,75.31813214,12.74323347,627.1794158,..,..,0.670313274,36.33407162,4.228350393
2001,YR2001,Comoros,COM,..,..,..,..,..,..,..,..,..,0,0.004698443,0
2001,YR2001,"Congo, Dem. Rep.",ZAR,1.373313406,1.694002058,-7.582583641,3.568351464,590.3180551,95.3485245,291.1644853,..,..,0,..,2.423487756
2001,YR2001,"Congo, Rep.",COG,13.76454073,16.97876116,-1438.756604,3.251042407,58.89711213,68.36436032,277.5014032,..,..,0,..,61.14903992
2001,YR2001,Costa Rica,CRI,10.66113419,13.15066406,56.43306739,35.1842851,76.04178733,8.382647505,722.7336869,..,..,0,0.84765952,0
2001,YR2001,Cote d'Ivoire,CIV,6.11365749,7.541285423,8.527046192,2.370572195,132.6033884,64.85344948,387.1878694,..,..,1.598945134,14.96589561,0.712987225
2001,YR2001,Croatia,HRV,6.586427917,9.010876852,52.79257534,7.084067899,110.9769911,3.73793219,1790.090991,..,..,0.908,10.22386569,0.613050376
2001,YR2001,Cuba,CUB,8.297706183,10.23534125,40.87262809,0.050979115,97.70069955,31.05733846,1134.58026,..,..,0.201934649,1.485992814,1.105877437
2001,YR2001,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Cyprus,CYP,7.415428184,10.20166315,97.89692253,1.627586337,98.02323258,0.545114427,2198.933521,..,..,0,5.090517649,0
2001,YR2001,Czech Republic,CZE,4.284579804,5.275132772,25.46541962,9.554674119,189.5686882,3.541412109,4118.494255,..,..,0.023299206,2.939600202,0.03697607
2001,YR2001,Denmark,DNK,8.436813427,11.68591525,-41.31000089,2.001649264,85.57310049,9.973540873,3584.276691,..,..,0.593064265,5.733779089,1.423782301
2001,YR2001,Djibouti,DJI,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Dominica,DMA,..,..,..,..,..,..,..,..,..,0,0,0
2001,YR2001,Dominican Republic,DOM,8.455429505,10.42989526,90.48360174,0.88975978,95.87823992,8.626638477,773.4978459,..,..,0,15.80796455,0
2001,YR2001,Ecuador,ECU,8.409510223,10.37325316,-142.4678163,6.522555947,96.40177337,7.593364948,727.858304,..,..,0.069721403,40.04840893,11.41430788
2001,YR2001,"Egypt, Arab Rep.",EGY,9.491348568,11.70771649,-24.86315492,2.89114209,85.41375263,2.906822136,656.0799868,..,..,2.931369055,40.48106303,4.975489043
2001,YR2001,El Salvador,SLV,7.418190599,9.150445985,44.97846622,22.42055389,109.2842908,32.74277158,710.1182294,..,..,0,2.870325055,0
2001,YR2001,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Eritrea,ERI,6.771887788,8.353222068,28.37351209,0.011594562,119.7142841,71.61489335,202.9345506,..,..,0,0,0
2001,YR2001,Estonia,EST,2.977815236,4.622417121,35.51740776,0.012245663,216.3370318,10.98104445,3541.512051,..,..,0,3.906300118,0
2001,YR2001,Ethiopia,ETH,1.203032755,1.483958398,4.528849917,0.573490886,673.8733384,94.8976592,438.9585749,..,..,0,0.014647872,0
2001,YR2001,Faeroe Islands,FRO,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Fiji,FJI,..,..,..,..,..,..,..,..,..,0,0.006044845,0
2001,YR2001,Finland,FIN,4.305568853,5.5239022,53.79334987,21.32995728,181.0314455,19.36599451,6395.274448,..,..,0,3.189438861,0
2001,YR2001,France,FRA,6.457280279,8.288195315,49.32272134,44.65349037,120.6535273,4.209697318,4246.518323,..,..,0.014063075,2.584053472,0.013611417
2001,YR2001,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,0.007350947,..
2001,YR2001,Gabon,GAB,11.29719884,13.93525906,-813.914144,4.783022639,71.76041693,60.03476351,1252.477914,..,..,0.299481859,82.95039252,37.87158742
2001,YR2001,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,0,0,0
2001,YR2001,Georgia,GEO,4.773791361,5.888541068,50.80496948,18.92318262,169.8213511,25.0997507,585.9948933,..,..,0.132151272,9.502735903,0.414644814
2001,YR2001,Germany,DEU,6.587588865,8.922538622,61.17298271,13.73464153,112.0757267,2.562180168,4207.67056,..,..,0.105320505,1.499532611,0.022909102
2001,YR2001,Ghana,GHA,4.601084033,5.675504067,25.99853314,7.249807075,176.1958036,66.72350874,406.3402945,..,..,0,11.15586028,0.955484793
2001,YR2001,Greece,GRC,8.104865055,10.16586466,64.4166894,1.243010144,98.36841561,3.601894086,2557.012185,..,..,0.003805991,11.13550473,0.024745441
2001,YR2001,Greenland,GRL,..,..,..,..,..,..,..,..,..,0,0.038249698,0
2001,YR2001,Grenada,GRD,..,..,..,..,..,..,..,..,..,0,0,0
2001,YR2001,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Guatemala,GTM,8.162765029,10.06888937,26.74806477,2.92173718,99.31581955,54.12214751,600.1884488,..,..,0,5.390999355,0.774763381
2001,YR2001,Guinea,GIN,..,..,..,..,..,..,..,..,..,0,0.962370426,0
2001,YR2001,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,0,..,0
2001,YR2001,Guyana,GUY,..,..,..,..,..,..,..,..,..,0,0.00809355,0
